"tipo";"id";"Tipo";"Fecha";"Departamen";"Municipio";"Vereda";"Latitud";"Longitud";"geometry";"maxcurvatura";"litologia";"suelo";"totalcurvatura";"ugm_p";"plancurvatura";"tpi";"tri";"aspect";"mincurvatura";"procurvature";"pendiente";"cobertura";"altitud";"distancia_dren";"distance_falla";"distance_via"
"event";"id_153";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.203774;-76.635653;c(715576.1371, 846381.2643);-0.0111999996006489;18;29;0.00154112000018358;3;-0.0473889410495758;-8.63451766967773;5.40370225906372;112.520568847656;-0.0399999991059303;-0.0206519868224859;25.7954921722412;244;1361;90.1387786865234;515.38818359375;195.655944824219
"event";"id_154";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"JAMUNDI";3.22585;-76.693589;c(709136.4319, 848841.2047);0;23;26;0;11;0;7.75634527206421;0;-1;0;0;0;3231;1725;135.20817565918;1126.73474121094;150
"event";"id_155";"Caida";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"POTRERITO";3.249358;-76.610162;c(718424.7377, 851419.7266);0.035014558583498;28;34;0.000849919975735247;42;0;5.16243648529053;4.02492237091064;93.3664627075195;-0.00621455814689398;0.0239886306226254;19.7988758087158;231;1250;513.8701171875;546.008239746094;201.556442260742
"event";"id_156";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"VILLA COLOMBIA";3.187727;-76.664941;c(712313.1125, 844613.1948);-0.0228086989372969;18;29;0.002135040005669;7;-0.0486429408192635;-1.21827411651611;6.44980621337891;326.040954589844;-0.0411912985146046;-0.0233567282557487;29.9801406860352;231;1432;237.5;175;12.5
"event";"id_157";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.280299;-76.721561;c(706040.0196, 854876.5213);0.115882247686386;14;14;0.0092160003259778;37;0;-3.62944173812866;13.416407585144;90;-0.0198822505772114;0.0251875836402178;50.1944274902344;31111;2467;137.5;403.112884521484;2044.65771484375
"event";"id_158";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.269456;-76.731669;c(704912.2529, 853679.2147);0;14;14;0;37;0;-9.55329990386963;0;-1;0;0;0;31111;2574;117.924766540527;479.094207763672;1744.2763671875
"event";"id_159";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.273803;-76.72439;c(705723.3735, 854158.2721);0.0989442467689514;14;14;0.00680960016325116;37;-0.0112872561439872;6.16243648529053;11.462984085083;72.2553253173828;-0.0509442463517189;0.0202784407883883;45.7151527404785;31111;2564;269.837921142578;225;1483.76635742188
"event";"id_160";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.274347;-76.709866;c(707339.4298, 854214.2356);0.147988572716713;14;13;0.0302387196570635;39;0.0678784251213074;25.9441623687744;23.7697277069092;139.26789855957;0.0920114293694496;0.00737821171060205;64.8095626831055;31111;2885;711.732055664062;1007.7822265625;1598.29016113281
"event";"id_161";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.276191;-76.709119;c(707423.0743, 854418.1383);0.0356831103563309;17;12;0.00223744008690119;39;0.0113088032230735;1.10659897327423;6.60302972793579;153.004165649414;-0.0548831112682819;-0.0165205486118793;30.5657978057861;31111;2948;760.961547851562;1019.26751708984;1813.921875
"event";"id_162";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.331616;-76.715088;c(706775.274, 860555.1684);0.059272650629282;17;12;0.00248831999488175;39;0;15.3147211074829;6.70820379257202;173.659805297852;-0.0112726520746946;0.0302644558250904;30.9637565612793;3221;3406;261.007659912109;178.972763061523;7618.58349609375
"event";"id_163";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.330381;-76.71462;c(706826.9733, 860418.3204);-0.0104488171637058;17;12;0.00501248007640243;39;-0.0423790290951729;-6.78172588348389;9.47628593444824;194.981628417969;-0.0759511813521385;-0.0224096197634935;40.2841033935547;3221;3283;175.445861816406;95.1971664428711;7546.2119140625
"event";"id_164";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.332463;-76.713828;c(706915.7004, 860648.552);0;17;12;0;39;0;-6.51776647567749;0;-1;0;0;0;3221;3385;195.256240844727;75;7491.50537109375
"event";"id_165";"Caida";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.333033;-76.713967;c(706900.4055, 860711.6897);0.0284978933632374;17;12;0.0189337600022554;39;0;-16.2994918823242;19.2301845550537;90;-0.166097894310951;-0.0174718517810106;59.8264808654785;3221;3402;253.105712890625;103.077644348145;7510.7529296875
"event";"id_166";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.333235;-76.713881;c(706910.0329, 860734.0245);0.135195955634117;17;12;0.0125439995899796;39;0;20.329948425293;15.65247631073;180;-0.0231959596276283;0.0219927970319986;54.4623222351074;3221;3437;268.386383056641;100;7501.2080078125
"event";"id_167";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.288433;-76.697139;c(708759.4662, 855769.7564);0.187787666916847;17;12;0.029747199267149;39;-0.013581839390099;7.68527936935425;23.9708156585693;129.667846679688;-0.152587667107582;0.00485773803666234;64.9949645996094;3221;3279;1128.05139160156;389.310302734375;3691.56567382812
"event";"id_168";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.212295;-76.663984;c(712426.4477, 847332.3729);0.0309019330888987;18;29;0.000655359996017069;3;0;-2.07614207267761;3.57770872116089;270;-0.00530193373560905;0.0221172515302896;17.7446708679199;231;1721;280.902557373047;451.732788085938;25
"event";"id_169";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.203107;-76.617541;c(717591.0375, 846302.4227);0.0019882251508534;12;56;9.2160000349395e-05;5;0;1.18781721591949;1.34164083003998;180;-0.0115882251411676;-0.00939631089568138;6.8427734375;231;1236;414.012390136719;1107.07946777344;300.520385742188
"event";"id_170";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.202483;-76.619004;c(717428.0984, 846233.7578);-0.00725743733346462;28;34;0.00036864000139758;5;-0.0363173484802246;-0.192893400788307;2.60768103599548;212.47119140625;-0.018342562019825;-0.0158210154622793;13.1288461685181;231;1238;417.769378662109;973.476379394531;380.172668457031
"event";"id_171";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"GUACHINTE";3.154383;-76.644707;c(714555.2135, 840916.7514);0.00238260044716299;28;35;0.000860159983858466;46;-0.0116357123479247;-0.0609137043356895;4.04969120025635;356.633544921875;-0.0343826003372669;-0.023094417527318;19.9111671447754;244;1090;100;1106.37353515625;63.7377433776855
"event";"id_172";"Caida";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"JAMUNDI";3.256991;-76.595322;c(720077.7927, 852260.4561);0.0201415307819843;12;59;0.000670720008201897;35;0.0170977115631104;2.33502531051636;3.60555124282837;57.8042678833008;-0.0297415312379599;-0.0130293089896441;17.8740081787109;3231;1073;290.742584228516;703.784423828125;367.636016845703
"event";"id_173";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"JAMUNDI";3.220716;-76.62779;c(716455.6333, 848254.3499);0.0579411238431931;28;34;0.00230400008149445;10;0;7.87817239761353;6.70820379257202;0;-0.00994112528860569;0.0302644558250904;30.9637565612793;244;1186;176.776702880859;559.016967773438;1393.84814453125
"event";"id_174";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.220639;-76.6338;c(715786.9674, 848247.5021);0.0579411238431931;18;29;0.00230400008149445;10;0;5.23350238800049;6.70820379257202;0;-0.00994112528860569;0.0302644558250904;30.9637565612793;245;1174;100;50;1258.22290039062
"event";"id_175";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.223848;-76.635534;c(715594.942, 848603.1843);0.0268899984657764;18;29;0.000593920005485415;9;0.0075894664041698;-3.17258882522583;2.82842707633972;86.1859283447266;-0.0140899978578091;0.00991325918585062;14.1969470977783;245;1179;51.5388221740723;189.159317016602;1101.27770996094
"event";"id_176";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"AMPUDIA";3.188448;-76.633642;c(715795.6536, 844684.3029);0.0218704752624035;28;34;0.011151360347867;7;0;-16.4517765045166;14.7580490112305;0;-0.127470478415489;-0.0232523959130049;52.8533134460449;245;1255;302.076141357422;246.221450805664;151.038070678711
"event";"id_177";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"AMPUDIA";3.187697;-76.634433;c(715707.4412, 844601.3948);-0.0168108120560646;28;34;0.00519168004393578;7;-0.0367133393883705;-7.35532999038696;10.0498752593994;339.904754638672;-0.0759891867637634;-0.0245977230370045;41.9519996643066;245;1302;364.434478759766;215.058135986328;91.0013732910156
"event";"id_178";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"AMPUDIA";3.188265;-76.6327;c(715900.4093, 844663.7868);-0.0240000002086163;28;34;0.0033638400491327;7;-0.0777817443013191;2.41624355316162;7.58946657180786;315;-0.0527999997138977;-0.0135933058336377;34.1695442199707;245;1314;371.020538330078;343.238250732422;91.0013732910156
"event";"id_179";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.297975;-76.738736;c(704134.3894, 856838.2731);0.111679196357727;17;12;0.0087040001526475;39;0.00246884138323367;11.3857870101929;12.976902961731;183.814071655273;-0.015679195523262;0.0258991289883852;49.253231048584;31111;3126;402.531066894531;350;4594.23876953125
"event";"id_180";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.298261;-76.739987;c(703995.2923, 856870.3048);0.0309019330888987;17;12;0.000655359996017069;39;0;1.0659898519516;3.57770872116089;90;-0.00530193373560905;0.0221172515302896;17.7446708679199;31111;3158;401.753967285156;307.459350585938;4697.22314453125
"event";"id_181";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.298692;-76.731095;c(704984.7082, 856915.3727);0.0309019330888987;14;14;0.000655359996017069;37;0;-17.8020305633545;3.57770872116089;0;-0.00530193373560905;0.0221172515302896;17.7446708679199;31111;2869;242.706100463867;487.5;4298.49169921875
"event";"id_182";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.294045;-76.727607;c(705371.3981, 856399.9325);0.0860928446054459;14;14;0.00946688000112772;37;-0.00127999996766448;-8.99492359161377;13.416407585144;122.254707336426;-0.105292841792107;-0.00463451538234949;50.1944274902344;31111;2703;152.581939697266;502.493774414062;3688.9404296875
"event";"id_183";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.308472;-76.734284;c(704632.8087, 857998.9357);0.086599737405777;14;14;0.00612351996824145;39;-0.00615798495709896;1.72081220149994;10.917875289917;146.633636474609;-0.0673997402191162;0.00923375505954027;44.3195190429688;31111;3378;794.119018554688;50;5440.24365234375
"event";"id_184";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.301949;-76.730304;c(705073.6731, 857275.6768);0.019313707947731;14;14;0.000255999999353662;37;0;-23.7461929321289;2.2360680103302;270;-0.00331370858475566;0.0150858564302325;11.3099327087402;31111;2814;62.5;550.56787109375;4613.583984375
"event";"id_185";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.305969;-76.721914;c(706008.2852, 857718.187);0.0947166979312897;14;14;0.00873984023928642;37;-0.00826602149754763;-12.6649742126465;12.9691944122314;137.095245361328;-0.0915167033672333;0.00355993094854057;49.2363929748535;31111;3140;737.923583984375;170.01838684082;4858.38525390625
"event";"id_186";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.304814;-76.722018;c(705996.3743, 857590.3641);-0.0142010310664773;14;14;0.00275967991910875;37;-0.0286216698586941;-12.7309646606445;7;119.05460357666;-0.0529989674687386;-0.0300062578171492;32.0506439208984;31111;3075;863.133850097656;150.519927978516;4735.14111328125
"event";"id_187";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.30712;-76.720533;c(706162.266, 857845.1887);0.0309019330888987;14;14;0.000655359996017069;37;0;-3.28934001922607;3.57770872116089;180;-0.00530193373560905;0.0221172515302896;17.7446708679199;31111;3182;587.5;62.5;4984.037109375
"event";"id_188";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.306855;-76.719459;c(706281.6744, 857815.5362);0.0849803164601326;14;14;0.0049561602063477;37;0;3.56345176696777;9.83869934082031;180;-0.0145803177729249;0.0297848470509052;41.3477783203125;31111;3110;548.292785644531;62.5;4940.60009765625
"event";"id_189";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.305999;-76.71768;c(706479.3424, 857720.2542);0.0984676480293274;14;14;0.0070195198059082;37;0.0104416701942682;6.41116762161255;11.7046995162964;186.095855712891;-0.00566764827817678;0.0269792899489403;46.3125762939453;31111;3027;514.325988769531;273.004119873047;4850.064453125
"event";"id_190";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.224816;-76.621306;c(717178.1428, 848706.3633);0.0181796662509441;28;34;0.000778239977080375;42;-0.0076067172922194;-8.26903533935547;3.40587735176086;280.007965087891;-0.0309796668589115;-0.00917623564600945;16.9423580169678;244;1245;500;0;1236.23669433594
"event";"id_191";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.308697;-76.723773;c(705802.2692, 858020.7168);-0.00849426537752151;14;14;0.0150988800451159;37;-0.0462267510592937;-2.45177674293518;15.5563488006592;259.094970703125;-0.13230574131012;-0.0152024580165744;54.2952194213867;31111;3232;540.832702636719;455.006866455078;5192.4375
"event";"id_192";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.30764;-76.724344;c(705738.4311, 857903.8805);0.13253715634346;14;14;0.0123443203046918;37;-0.0193835757672787;18.0761413574219;15.4466829299927;335.136291503906;-0.0717371627688408;0.0176536794751883;54.1029052734375;31111;3268;677.54150390625;482.506469726562;5077.03173828125
"event";"id_193";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.30849;-76.725052;c(705659.9143, 857998.1824);0.127414166927338;14;14;0.0120985601097345;37;-0.0285652484744787;-6.31472063064575;14.621901512146;302.541748046875;-0.0730141699314117;0.0205634124577045;52.5973968505859;31111;3160;604.798522949219;582.156555175781;5187.0634765625
"event";"id_194";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.31221;-76.71669;c(706591.3128, 858407.4905);0.0165466628968716;14;14;0.000542720023076981;37;-0.00477027846500278;-25.8883247375488;3;164.054611206055;-0.0261466633528471;-0.00749602727591991;15.0202569961548;31111;2793;12.5;201.94367980957;5539.20703125
"event";"id_195";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.313638;-76.720296;c(706190.5563, 858566.6331);0;14;14;0;37;0;-2.42131972312927;0;-1;0;0;0;31111;2950;107.529067993164;225.346954345703;5694.14453125
"event";"id_196";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.316601;-76.718221;c(706422.2808, 858894.0083);0.0724784135818481;17;12;0.00526336021721363;37;-0.0035355337895453;-16;10.119288444519;226.789916992188;-0.0724784135818481;0.00130415533203632;42.1481399536133;31111;3038;414.201049804688;79.0569381713867;6012.61669921875
"event";"id_197";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.317669;-76.718121;c(706433.7215, 859012.2015);0.08476921916008;17;12;0.00603647995740175;37;0.0116108553484082;-1.09137058258057;9.76729202270508;201.501434326172;0.00163078063633293;0.0325705483555794;41.1408920288086;31111;3137;503.270538330078;100.778221130371;6137.55078125
"event";"id_198";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.318555;-76.718402;c(706402.7215, 859110.3612);0.262632578611374;17;12;0.0505036786198616;37;-0.00211189221590757;10.3705587387085;28.4604988098145;182.04541015625;-0.0898325741291046;0.00870957225561142;68.5532608032227;31111;3251;450.693908691406;164.411834716797;6237.81298828125
"event";"id_199";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.317798;-76.719141;c(706320.2823, 859026.7842);0.10043128579855;17;12;0.00692223990336061;37;0;-0.0710659921169281;11.6275539398193;90;-0.0172312837094069;0.0277030393481255;46.1233024597168;31111;3172;391.511505126953;213.60009765625;6151.537109375
"event";"id_200";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.31737;-76.719159;c(706318.1532, 858979.4118);0.0838815271854401;17;12;0.0105523196980357;37;0.0169579070061445;-21.862943649292;14.2688474655151;144.673355102539;-0.115881532430649;-0.0125855496153235;51.919563293457;31111;3102;408.694580078125;201.556442260742;6101.54931640625
"event";"id_201";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.318451;-76.718854;c(706352.4047, 859098.9831);0.0159058012068272;17;12;0.00589824002236128;37;0;4.90355348587036;10.7331266403198;180;-0.0927058011293411;-0.0288314670324326;43.8308601379395;31111;3244;401.753967285156;209.538177490234;6226.0166015625
"event";"id_202";"Caida";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.327847;-76.721683;c(706040.4561, 860139.9224);0.146349623799324;17;12;0.0172236803919077;39;-0.033247247338295;35.5431480407715;15.2970581054688;34.2157020568848;-0.0695496201515198;0.0251253172755241;53.8376159667969;31111;3480;53.0330085754395;670.820373535156;7274.9248046875
"event";"id_203";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.256728;-76.749028;c(702977.154, 852275.3708);0.000393938011256978;14;14;0.000593920005485415;39;-0.0075894664041698;-11.2690353393555;2.82842707633972;244.983108520508;-0.0259939376264811;-0.0215759165585041;14.1969470977783;31111;2615;12.5;1458.64880371094;3430.60668945312
"event";"id_204";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"LA LIBERIA";3.174389;-76.704111;c(707951.1581, 843147.7925);0;23;25;0;19;0;-2.67005085945129;0;-1;0;0;0;231;1441;17.6776695251465;63.7377433776855;500
"event";"id_205";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"VILLA COLOMBIA";3.171945;-76.684161;c(710170.2311, 842871.643);0.00596467545256019;18;29;0.00082944001769647;42;0;-12.8781728744507;4.02492237091064;180;-0.0347646735608578;-0.0239886306226254;19.7988758087158;242;1301;63.7377433776855;12.5;333.541595458984
"event";"id_206";"Reptaci<f3>n";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"LA LIBERIA";3.17056;-76.697225;c(708716.2659, 842722.0035);0.00530193373560905;23;25;0.000655359996017069;42;0;4.20812177658081;3.57770872116089;180;-0.0309019330888987;-0.0221172515302896;17.7446708679199;2222;1573;727.68896484375;777.114074707031;100
"event";"id_207";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"JAMUNDI";3.169401;-76.706761;c(707654.8979, 842596.3989);0.00132548343390226;23;25;4.09599997510668e-05;19;0;-3.80710649490356;0.894427180290222;90;-0.00772548327222466;-0.00633904803544283;4.57392120361328;2222;1422;257.390747070312;203.485260009766;725
"event";"id_208";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.298612;-76.743841;c(703566.6134, 856910.3078);0.0500254109501839;17;12;0.00625152001157403;39;0.0142892338335514;5.15228414535522;11.0453605651855;159.37646484375;-0.0948254093527794;-0.0212108548730612;44.652042388916;31111;3288;584.433471679688;72.8869018554688;4963.77490234375
"event";"id_209";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.297886;-76.744781;c(703461.8167, 856830.2214);-0.024236761033535;17;12;0.0227481592446566;39;-0.0288907587528229;-14.827410697937;21.0760536193848;107.080230712891;-0.164563238620758;-0.013825049623847;62.0551223754883;31111;3270;610.327758789062;128.695373535156;4960.0908203125
"event";"id_210";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.298116;-76.74461;c(703480.9098, 856855.631);0.00530193373560905;17;12;0.000655359996017069;39;0;-6.89340114593506;3.57770872116089;90;-0.0309019330888987;-0.0221172515302896;17.7446708679199;31111;3276;605.185913085938;117.924766540527;4965.00244140625
"event";"id_211";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.296876;-76.744635;c(703477.7606, 856718.373);0.064483106136322;17;12;0.00279040005989373;39;-0.0125547852367163;-9.14720821380615;7.37563562393188;77.0053863525391;-0.0260831099003553;0.0271508917212486;33.412712097168;31111;3224;542.275329589844;67.3145599365234;4863.287109375
"event";"id_212";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.295802;-76.74388;c(703561.4412, 856599.2586);0;17;12;0;39;0;-6.9898476600647;0;-1;0;0;0;31111;3130;419.076354980469;51.5388221740723;4720.76513671875
"event";"id_213";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.295937;-76.745733;c(703355.3218, 856614.755);-0.0170257613062859;17;12;0.001203199964948;39;-0.0477895550429821;-21.9847717285156;4.83735466003418;124.045936584473;-0.0309742391109467;-0.0211224239319563;23.3965015411377;31111;3264;615.553588867188;117.924766540527;4855.8115234375
"event";"id_214";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.296212;-76.746079;c(703316.9084, 856645.3001);0.10851876437664;17;12;0.01280512008816;39;0.0467446222901344;7.7258882522583;15.8113880157471;118.577812194824;0.0450812354683876;0.0168380588293076;54.7356109619141;31111;3327;661.083374023438;167.705093383789;4908.6181640625
"event";"id_215";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.27785;-76.705158;c(707864.2409, 854600.6235);0.0477442443370819;17;12;0.00713727995753288;39;0.0115009704604745;0.142131984233856;11.7388248443604;164.931518554688;-0.102144248783588;-0.0218066219240427;46.395881652832;31111;2945;691.4658203125;1091.22924804688;2221.62670898438
"event";"id_216";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.267494;-76.698147;c(708641.2562, 853452.2356);0.142921447753906;14;13;0.0140185598284006;39;0;20.2690353393555;16.5469036102295;270;-0.024521442130208;0.0207770559936762;55.9540634155273;31111;2741;753.740661621094;106.800048828125;2239.0009765625
"event";"id_217";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.294284;-76.745934;c(703332.4689, 856431.8311);0;17;12;4.09599997510668e-05;39;-0.11313708126545;1.48223352432251;0.63245552778244;135;-0.0063999998383224;5.26864626154679e-19;3.2376880645752;31111;3291;626.123962402344;51.5388221740723;4729.4951171875
"event";"id_218";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.277675;-76.723372;c(705837.7657, 854586.5877);0.072172723710537;14;14;0.00442880019545555;37;-0.0411436520516872;7.5583758354187;8;136.193496704102;-0.0465727224946022;0.029604023322463;35.5853042602539;244;2612;250;257.694091796875;1822.98693847656
"event";"id_219";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.275961;-76.726225;c(705519.8467, 854397.6936);0.106323324143887;14;14;0.0111308796331286;37;0.0515494160354137;17.8578681945801;14.4013891220093;246.540969848633;0.031276673078537;0.0164190791547298;52.1764640808105;31111;2635;80.0390548706055;12.5;1790.12048339844
"event";"id_220";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.277458;-76.727114;c(705421.3769, 854563.6674);0.10479699075222;14;14;0.0113356802612543;37;0.00360667402856052;-8.51776695251465;14.8660688400269;225;-0.107996992766857;-0.00173622090369463;53.0542335510254;31111;2605;25;134.629119873047;1980.92468261719
"event";"id_221";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.279756;-76.733886;c(704668.6134, 854820.0448);0.0697923079133034;14;14;0.00529407989233732;37;-0.0502053089439869;-11.8781728744507;7.96241188049316;150.642242431641;-0.0601923055946827;0.0245115514844656;35.4576988220215;31111;2766;128.695373535156;515.38818359375;2645.30834960938
"event";"id_222";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.269972;-76.725081;c(705645.3751, 853734.3984);0.00463919201865792;14;14;0.000501759990584105;37;0;10.467004776001;3.13049507141113;90;-0.0270391926169395;-0.020002219825983;15.6422462463379;31111;2485;187.5;225.346954345703;1184.93139648438
"event";"id_223";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.282753;-76.721575;c(706039.1801, 855148.1728);0.112019509077072;14;14;0.00861184019595385;37;0;11.9847717285156;12.9691944122314;90;-0.019219508394599;0.0258325356990099;49.2363929748535;31111;2517;158.113876342773;353.553405761719;2314.357421875
"event";"id_224";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.285306;-76.720528;c(706156.413, 855430.4709);0.0965685397386551;14;14;0.0063999998383224;37;0;14.8832483291626;11.1803398132324;90;-0.0165685433894396;0.0282842703163624;45;31111;2511;111.803398132324;429.571014404297;2567.58642578125
"event";"id_225";"Deslizamiento";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.299129;-76.720035;c(706215.318, 856960.472);0.00596467545256019;14;14;0.00082944001769647;37;0;3.28426384925842;4.02492237091064;90;-0.0347646735608578;-0.0239886306226254;19.7988758087158;31111;2978;655.386352539062;209.538177490234;4095.13818359375
"event";"id_226";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.279896;-76.73321;c(704743.8649, 854835.3428);0.129152029752731;14;14;0.0121292797848582;37;0.0116601986810565;16.1269035339355;15.3101272583008;184.799835205078;-0.00755203003063798;0.0216668881475925;53.8609199523926;31111;2791;106.800048828125;585.501892089844;2604.62329101562
"event";"id_227";"Flujo";"20/9/2016";"VALLE DEL CAUCA";"JAMUNDI";"SAN ANTONIO";3.26948;-76.726393;c(705499.2605, 853680.321);0;14;14;0;37;0;0.0659898445010185;0;-1;0;0;0;31111;2483;88.3883514404297;88.3883514404297;1251.5615234375
